{'BM': 19605698.077646073, 'ijk': (6, '-', 22, '-', 3)}
{'BM': -7890598.766620386, 'ijk': (11, '-', 25, '-', 8)}
{'BM': -7891452.707447832, 'ijk': (7, '-', 16, '-', 1)}
{'BM': -7893943.063999675, 'ijk': (9, '-', 17, '-', 7)}
{'BM': -7899525.483354829, 'ijk': (2, '-', 19, '-', 27)}
{'BM': -7899813.664809479, 'ijk': (9, '-', 24, '-', 25)}
{'BM': -7901932.746100819, 'ijk': (9, '-', 21, '-', 21)}
{'BM': -7903079.987631403, 'ijk': (2, '-', 12, '-', 27)}
{'BM': -7905952.883676096, 'ijk': (2, '-', 10, '-', 27)}
{'BM': -7906716.86827092, 'ijk': (3, '-', 6, '-', 12)}
{'BM': -7906806.157417554, 'ijk': (1, '-', 29, '-', 19)}
{'BM': -7917636.1143773515, 'ijk': (2, '-', 20, '-', 27)}
{'BM': -7932598.017712406, 'ijk': (2, '-', 15, '-', 27)}
{'BM': -7934607.1025799615, 'ijk': (3, '-', 4, '-', 3)}
{'BM': -7940249.401008697, 'ijk': (1, '-', 28, '-', 19)}
{'BM': -7943442.015629765, 'ijk': (5, '-', 8, '-', 3)}
{'BM': -7945241.631287391, 'ijk': (2, '-', 16, '-', 27)}
{'BM': -7949499.976255585, 'ijk': (2, '-', 2, '-', 3)}
{'BM': -7956707.4158236645, 'ijk': (11, '-', 27, '-', 11)}
{'BM': -7966480.8297544485, 'ijk': (9, '-', 23, '-', 24)}
{'BM': -7972693.647634625, 'ijk': (10, '-', 27, '-', 20)}
{'BM': -7976383.577197548, 'ijk': (2, '-', 23, '-', 27)}
{'BM': -7976441.789096373, 'ijk': (2, '-', 26, '-', 27)}
{'BM': -7979437.019547992, 'ijk': (2, '-', 21, '-', 27)}
{'BM': -7987554.523477559, 'ijk': (8, '-', 20, '-', 29)}
{'BM': -7990503.290177597, 'ijk': (12, '-', 28, '-', 3)}
{'BM': -7997652.390968679, 'ijk': (10, '-', 21, '-', 12)}
{'BM': -8011260.608827677, 'ijk': (4, '-', 6, '-', 3)}
{'BM': -8014077.209057292, 'ijk': (4, '-', 8, '-', 12)}
{'BM': -8022046.185114379, 'ijk': (5, '-', 10, '-', 12)}
{'BM': -8022346.29988267, 'ijk': (11, '-', 22, '-', 4)}
{'BM': -8024920.149120743, 'ijk': (5, '-', 13, '-', 26)}
{'BM': -8032280.235079047, 'ijk': (2, '-', 22, '-', 27)}
{'BM': -8039901.744217095, 'ijk': (7, '-', 12, '-', 3)}
{'BM': -8042899.377673506, 'ijk': (8, '-', 15, '-', 7)}
{'BM': -8044713.013283161, 'ijk': (8, '-', 14, '-', 3)}
{'BM': -8071450.690739766, 'ijk': (2, '-', 17, '-', 27)}
{'BM': -8075028.704158082, 'ijk': (2, '-', 24, '-', 27)}
{'BM': -8076885.52500824, 'ijk': (10, '-', 24, '-', 16)}
{'BM': -8077437.402447056, 'ijk': (6, '-', 10, '-', 3)}
{'BM': -8093421.829301334, 'ijk': (10, '-', 19, '-', 7)}
{'BM': -8099151.056962298, 'ijk': (7, '-', 14, '-', 12)}
{'BM': -8102377.080503725, 'ijk': (11, '-', 29, '-', 14)}
{'BM': -8104814.667316845, 'ijk': (2, '-', 27, '-', 27)}
{'BM': -8105446.254684251, 'ijk': (2, '-', 7, '-', 26)}
{'BM': -8106152.889709416, 'ijk': (1, '-', 3, '-', 17)}
{'BM': -8117555.396974625, 'ijk': (6, '-', 12, '-', 12)}
{'BM': -8117799.073205619, 'ijk': (1, '-', 5, '-', 20)}
{'BM': -8125571.734934106, 'ijk': (2, '-', 25, '-', 27)}
{'BM': -8127245.836880328, 'ijk': (9, '-', 26, '-', 28)}
{'BM': -8128201.939186355, 'ijk': (1, '-', 7, '-', 20)}
{'BM': -8129776.599795052, 'ijk': (1, '-', 4, '-', 20)}
{'BM': -8133160.127666222, 'ijk': (1, '-', 6, '-', 20)}
{'BM': -8133367.95586035, 'ijk': (11, '-', 24, '-', 7)}
{'BM': -8134711.629069464, 'ijk': (8, '-', 19, '-', 25)}
{'BM': -8140034.832930962, 'ijk': (10, '-', 29, '-', 23)}
{'BM': -8141251.723417814, 'ijk': (6, '-', 14, '-', 21)}
{'BM': -8145968.846955437, 'ijk': (6, '-', 13, '-', 17)}
{'BM': -8147267.971987839, 'ijk': (1, '-', 12, '-', 20)}
{'BM': -8157262.586288035, 'ijk': (8, '-', 16, '-', 12)}
{'BM': -8163133.828725877, 'ijk': (3, '-', 9, '-', 26)}
{'BM': -8168131.228385301, 'ijk': (9, '-', 16, '-', 3)}
{'BM': -8170780.76698595, 'ijk': (1, '-', 1, '-', 8)}
{'BM': -8170835.307231851, 'ijk': (9, '-', 20, '-', 20)}
{'BM': -8175591.130990712, 'ijk': (6, '-', 15, '-', 26)}
{'BM': -8183965.086653935, 'ijk': (1, '-', 9, '-', 20)}
{'BM': -8186052.121736995, 'ijk': (2, '-', 28, '-', 27)}
{'BM': -8188676.455448179, 'ijk': (2, '-', 3, '-', 8)}
{'BM': -8190370.976110683, 'ijk': (1, '-', 10, '-', 20)}
{'BM': -8191271.295965495, 'ijk': (1, '-', 8, '-', 20)}
{'BM': -8200469.637980827, 'ijk': (7, '-', 17, '-', 26)}
{'BM': -8205669.119542938, 'ijk': (4, '-', 11, '-', 26)}
{'BM': -8220547.788561737, 'ijk': (9, '-', 25, '-', 27)}
{'BM': -8225959.186450967, 'ijk': (10, '-', 26, '-', 19)}
{'BM': -8232545.2529493775, 'ijk': (2, '-', 5, '-', 17)}
{'BM': -8239481.725282365, 'ijk': (1, '-', 11, '-', 20)}
{'BM': -8252121.925271617, 'ijk': (12, '-', 29, '-', 5)}
{'BM': -8253974.149845759, 'ijk': (9, '-', 18, '-', 12)}
{'BM': -8258810.1627119705, 'ijk': (10, '-', 23, '-', 15)}
{'BM': -8262472.558386834, 'ijk': (11, '-', 28, '-', 13)}
{'BM': -8263075.142084054, 'ijk': (1, '-', 14, '-', 20)}
{'BM': -8268386.618041406, 'ijk': (3, '-', 5, '-', 8)}
{'BM': -8275405.8008211665, 'ijk': (1, '-', 15, '-', 20)}
{'BM': -8281821.971442149, 'ijk': (11, '-', 23, '-', 6)}
{'BM': -8289436.414006383, 'ijk': (1, '-', 17, '-', 20)}
{'BM': -8289985.3749507675, 'ijk': (8, '-', 18, '-', 21)}
{'BM': -8290697.069850644, 'ijk': (3, '-', 7, '-', 17)}
{'BM': -8296572.834930254, 'ijk': (1, '-', 13, '-', 20)}
{'BM': -8298945.690818423, 'ijk': (11, '-', 26, '-', 10)}
{'BM': -8306743.45971937, 'ijk': (1, '-', 19, '-', 20)}
{'BM': -8310421.492619364, 'ijk': (7, '-', 13, '-', 8)}
{'BM': -8311224.706549993, 'ijk': (1, '-', 16, '-', 20)}
{'BM': -8320626.269590134, 'ijk': (8, '-', 19, '-', 26)}
{'BM': -8323689.475566765, 'ijk': (4, '-', 7, '-', 8)}
{'BM': -8323771.5315646855, 'ijk': (1, '-', 24, '-', 20)}
{'BM': -8341869.864814123, 'ijk': (1, '-', 18, '-', 20)}
{'BM': -8343097.280464169, 'ijk': (8, '-', 17, '-', 17)}
{'BM': -8344338.409255162, 'ijk': (7, '-', 15, '-', 17)}
{'BM': -8349709.7884637285, 'ijk': (2, '-', 8, '-', 28)}
{'BM': -8363778.548278993, 'ijk': (6, '-', 11, '-', 8)}
{'BM': -8372932.5460224, 'ijk': (2, '-', 9, '-', 28)}
{'BM': -8376715.998223444, 'ijk': (1, '-', 21, '-', 20)}
{'BM': -8377024.210348975, 'ijk': (11, '-', 25, '-', 9)}
{'BM': -8381145.224239965, 'ijk': (9, '-', 22, '-', 23)}
{'BM': -8383868.082507732, 'ijk': (10, '-', 28, '-', 22)}
{'BM': -8385856.34200498, 'ijk': (5, '-', 11, '-', 17)}
{'BM': -8393350.4199792, 'ijk': (2, '-', 29, '-', 27)}
{'BM': -8393446.272536105, 'ijk': (10, '-', 25, '-', 18)}
{'BM': -8399586.434349058, 'ijk': (1, '-', 22, '-', 20)}
{'BM': -8400420.781747641, 'ijk': (10, '-', 22, '-', 14)}
{'BM': -8400789.707568616, 'ijk': (10, '-', 19, '-', 2)}
{'BM': -8411459.468582133, 'ijk': (1, '-', 23, '-', 20)}
{'BM': -8420630.08462153, 'ijk': (2, '-', 12, '-', 28)}
{'BM': -8425601.698708884, 'ijk': (2, '-', 13, '-', 28)}
{'BM': -8430190.788426736, 'ijk': (4, '-', 9, '-', 17)}
{'BM': -8432244.883649869, 'ijk': (2, '-', 10, '-', 28)}
{'BM': -8435521.992314493, 'ijk': (1, '-', 26, '-', 20)}
{'BM': -8438780.729090886, 'ijk': (1, '-', 20, '-', 20)}
{'BM': -8441124.436236376, 'ijk': (10, '-', 20, '-', 11)}
{'BM': -8451096.609193098, 'ijk': (12, '-', 28, '-', 4)}
{'BM': -8451902.957362868, 'ijk': (1, '-', 25, '-', 20)}
{'BM': -8463029.833490051, 'ijk': (9, '-', 29, '-', 1)}
{'BM': -8467960.15110254, 'ijk': (1, '-', 2, '-', 13)}
{'BM': -8478305.381650621, 'ijk': (5, '-', 9, '-', 8)}
{'BM': -8482927.949521087, 'ijk': (2, '-', 4, '-', 13)}
{'BM': -8483361.876134513, 'ijk': (10, '-', 19, '-', 8)}
{'BM': -8484617.227634624, 'ijk': (9, '-', 18, '-', 13)}
{'BM': -8487329.458968699, 'ijk': (9, '-', 16, '-', 2)}
{'BM': -8489502.804810306, 'ijk': (1, '-', 28, '-', 20)}
{'BM': -8490637.092770552, 'ijk': (8, '-', 15, '-', 8)}
{'BM': -8496426.648745516, 'ijk': (2, '-', 16, '-', 28)}
{'BM': -8514300.62300473, 'ijk': (2, '-', 2, '-', 4)}
{'BM': -8514508.851104164, 'ijk': (2, '-', 11, '-', 28)}
{'BM': -8518000.608643977, 'ijk': (4, '-', 10, '-', 22)}
{'BM': -8518355.470510723, 'ijk': (9, '-', 21, '-', 22)}
{'BM': -8528926.940284297, 'ijk': (4, '-', 8, '-', 13)}
{'BM': -8529981.795005612, 'ijk': (3, '-', 6, '-', 13)}
{'BM': -8534140.818702197, 'ijk': (8, '-', 18, '-', 22)}
{'BM': -8540026.257450271, 'ijk': (1, '-', 27, '-', 20)}
{'BM': -8541733.197789509, 'ijk': (1, '-', 29, '-', 20)}
{'BM': -8543569.792513372, 'ijk': (11, '-', 22, '-', 5)}
{'BM': -8543764.804512806, 'ijk': (2, '-', 14, '-', 28)}
{'BM': -8546789.339226875, 'ijk': (6, '-', 14, '-', 22)}
{'BM': -8552013.07587153, 'ijk': (9, '-', 24, '-', 26)}
{'BM': -8557996.547949338, 'ijk': (11, '-', 24, '-', 2)}
{'BM': -8559648.256211117, 'ijk': (2, '-', 15, '-', 28)}
{'BM': -8575443.187700484, 'ijk': (2, '-', 23, '-', 28)}
{'BM': -8579266.25136477, 'ijk': (5, '-', 13, '-', 27)}
{'BM': -8584335.590551909, 'ijk': (3, '-', 4, '-', 4)}
{'BM': -8585970.141145792, 'ijk': (7, '-', 14, '-', 13)}
{'BM': -8588564.959580185, 'ijk': (2, '-', 17, '-', 28)}
{'BM': -8593402.26047007, 'ijk': (5, '-', 12, '-', 22)}
{'BM': -8597091.70702241, 'ijk': (2, '-', 28, '-', 28)}
{'BM': -8599252.052449258, 'ijk': (3, '-', 8, '-', 22)}
{'BM': -8600909.339301482, 'ijk': (11, '-', 27, '-', 12)}
{'BM': -8606965.000693897, 'ijk': (10, '-', 21, '-', 13)}
{'BM': -8607066.437096197, 'ijk': (10, '-', 24, '-', 17)}
{'BM': -8607743.958913123, 'ijk': (5, '-', 10, '-', 13)}
{'BM': -8607862.534898251, 'ijk': (2, '-', 6, '-', 22)}
{'BM': -8611025.260142174, 'ijk': (4, '-', 6, '-', 4)}
{'BM': -8615983.55634744, 'ijk': (11, '-', 24, '-', 8)}
{'BM': -8622763.27538771, 'ijk': (8, '-', 16, '-', 13)}
{'BM': -8626554.026889028, 'ijk': (2, '-', 25, '-', 28)}
{'BM': -8626576.14581059, 'ijk': (9, '-', 17, '-', 8)}
{'BM': -8627797.510988688, 'ijk': (10, '-', 27, '-', 21)}
{'BM': -8629351.256113624, 'ijk': (9, '-', 19, '-', 17)}
{'BM': -8635667.62625191, 'ijk': (2, '-', 21, '-', 28)}
{'BM': -8655494.26486045, 'ijk': (2, '-', 20, '-', 28)}
{'BM': -8660997.611369988, 'ijk': (9, '-', 20, '-', 21)}
{'BM': -8666757.413383469, 'ijk': (5, '-', 8, '-', 4)}
{'BM': -8667411.120564673, 'ijk': (2, '-', 18, '-', 28)}
{'BM': -8667445.547051862, 'ijk': (1, '-', 4, '-', 21)}
{'BM': -8668907.539009538, 'ijk': (2, '-', 22, '-', 28)}
{'BM': -8678625.758444779, 'ijk': (2, '-', 19, '-', 28)}
{'BM': -8686234.137799757, 'ijk': (10, '-', 18, '-', 3)}
{'BM': -8690299.154905248, 'ijk': (7, '-', 12, '-', 4)}
{'BM': -8693120.22827814, 'ijk': (10, '-', 23, '-', 16)}
{'BM': -8696038.560285157, 'ijk': (6, '-', 12, '-', 13)}
{'BM': -8696080.956642367, 'ijk': (10, '-', 29, '-', 24)}
{'BM': -8709604.669668501, 'ijk': (1, '-', 6, '-', 21)}
{'BM': -8716131.025297293, 'ijk': (1, '-', 3, '-', 18)}
{'BM': -8717211.446468836, 'ijk': (2, '-', 27, '-', 28)}
{'BM': -8720625.426308678, 'ijk': (2, '-', 24, '-', 28)}
{'BM': -8721137.444144463, 'ijk': (3, '-', 9, '-', 27)}
{'BM': -8723060.492614543, 'ijk': (1, '-', 9, '-', 21)}
{'BM': -8724208.33915698, 'ijk': (2, '-', 29, '-', 28)}
{'BM': -8724479.287930774, 'ijk': (9, '-', 26, '-', 29)}
{'BM': -8727287.67127062, 'ijk': (6, '-', 10, '-', 1)}
{'BM': -8729986.282806074, 'ijk': (6, '-', 10, '-', 4)}
{'BM': -8732419.424040744, 'ijk': (2, '-', 26, '-', 28)}
{'BM': -8732767.011269024, 'ijk': (6, '-', 13, '-', 18)}
{'BM': -8733286.540819768, 'ijk': (1, '-', 7, '-', 21)}
{'BM': -8733316.543265356, 'ijk': (5, '-', 11, '-', 18)}
{'BM': -8738692.575232252, 'ijk': (9, '-', 23, '-', 25)}
{'BM': -8741852.191660166, 'ijk': (1, '-', 5, '-', 21)}
{'BM': -8753482.416983368, 'ijk': (1, '-', 10, '-', 21)}
{'BM': -8757026.042951668, 'ijk': (2, '-', 5, '-', 18)}
{'BM': -8758063.600064673, 'ijk': (8, '-', 22, '-', 1)}
{'BM': -8769473.282395905, 'ijk': (1, '-', 12, '-', 21)}
{'BM': -8771830.322916638, 'ijk': (9, '-', 16, '-', 4)}
{'BM': -8774339.105038198, 'ijk': (10, '-', 26, '-', 20)}
{'BM': -8777984.817312457, 'ijk': (1, '-', 1, '-', 9)}
{'BM': -8782973.60091627, 'ijk': (7, '-', 16, '-', 22)}
{'BM': -8785336.682805285, 'ijk': (2, '-', 3, '-', 9)}
{'BM': -8806263.276774447, 'ijk': (12, '-', 27, '-', 3)}
{'BM': -8813347.392564628, 'ijk': (2, '-', 7, '-', 27)}
{'BM': -8815334.478655044, 'ijk': (1, '-', 13, '-', 21)}
{'BM': -8820967.267052997, 'ijk': (9, '-', 25, '-', 28)}
{'BM': -8823906.913577884, 'ijk': (3, '-', 5, '-', 9)}
{'BM': -8838843.376262937, 'ijk': (7, '-', 17, '-', 27)}
{'BM': -8841943.037513984, 'ijk': (1, '-', 14, '-', 21)}
{'BM': -8852199.19134594, 'ijk': (9, '-', 22, '-', 24)}
{'BM': -8856125.280073823, 'ijk': (1, '-', 8, '-', 21)}
{'BM': -8858102.337833665, 'ijk': (11, '-', 23, '-', 7)}
{'BM': -8858254.910863806, 'ijk': (8, '-', 15, '-', 9)}
{'BM': -8864286.95133979, 'ijk': (1, '-', 11, '-', 21)}
{'BM': -8864435.740277536, 'ijk': (1, '-', 17, '-', 21)}
{'BM': -8872712.414860815, 'ijk': (1, '-', 15, '-', 21)}
{'BM': -8876626.604763195, 'ijk': (1, '-', 16, '-', 21)}
{'BM': -8878090.172386415, 'ijk': (11, '-', 26, '-', 11)}
{'BM': -8900252.954398008, 'ijk': (3, '-', 7, '-', 18)}
{'BM': -8900619.750537343, 'ijk': (4, '-', 9, '-', 18)}
{'BM': -8904642.633959733, 'ijk': (4, '-', 11, '-', 27)}
{'BM': -8909937.449504148, 'ijk': (7, '-', 13, '-', 9)}
{'BM': -8916904.475203896, 'ijk': (10, '-', 20, '-', 12)}
{'BM': -8919541.590244614, 'ijk': (2, '-', 8, '-', 29)}
{'BM': -8921186.037560506, 'ijk': (9, '-', 17, '-', 9)}
{'BM': -8921283.814974746, 'ijk': (1, '-', 20, '-', 21)}
{'BM': -8926021.56875121, 'ijk': (11, '-', 21, '-', 3)}
{'BM': -8928663.0273635, 'ijk': (10, '-', 28, '-', 23)}
{'BM': -8931502.08508201, 'ijk': (1, '-', 19, '-', 21)}
{'BM': -8932192.600280346, 'ijk': (7, '-', 15, '-', 18)}
{'BM': -8932318.478273012, 'ijk': (11, '-', 25, '-', 10)}
{'BM': -8944592.74386819, 'ijk': (1, '-', 18, '-', 21)}
{'BM': -8953080.732350904, 'ijk': (6, '-', 15, '-', 27)}
{'BM': -8954017.548626462, 'ijk': (4, '-', 7, '-', 9)}
{'BM': -8960905.325041924, 'ijk': (10, '-', 18, '-', 4)}
{'BM': -8972253.253083536, 'ijk': (1, '-', 21, '-', 21)}
{'BM': -8974691.129523015, 'ijk': (1, '-', 22, '-', 21)}
{'BM': -8975188.907079538, 'ijk': (7, '-', 15, '-', 1)}
{'BM': -8983238.348964514, 'ijk': (2, '-', 9, '-', 29)}
{'BM': -8983953.885478918, 'ijk': (5, '-', 9, '-', 9)}
{'BM': -8989082.465639472, 'ijk': (11, '-', 28, '-', 14)}
{'BM': -8991674.061810644, 'ijk': (2, '-', 12, '-', 29)}
{'BM': -8997136.975784842, 'ijk': (3, '-', 8, '-', 23)}
{'BM': -9001243.923739485, 'ijk': (8, '-', 17, '-', 18)}
{'BM': -9002588.63939468, 'ijk': (6, '-', 11, '-', 9)}
{'BM': -9005678.023794092, 'ijk': (11, '-', 29, '-', 15)}
{'BM': -9012119.132488672, 'ijk': (10, '-', 19, '-', 9)}
{'BM': -9012152.492977364, 'ijk': (10, '-', 25, '-', 19)}
{'BM': -9012467.196655428, 'ijk': (8, '-', 14, '-', 4)}
{'BM': -9020366.5726657, 'ijk': (11, '-', 21, '-', 4)}
{'BM': -9036100.103003992, 'ijk': (12, '-', 29, '-', 6)}
{'BM': -9046518.55169322, 'ijk': (2, '-', 18, '-', 29)}
{'BM': -9048728.111807615, 'ijk': (9, '-', 24, '-', 27)}
{'BM': -9052836.954333277, 'ijk': (11, '-', 22, '-', 6)}
{'BM': -9053121.169864835, 'ijk': (1, '-', 2, '-', 14)}
{'BM': -9056294.360047035, 'ijk': (1, '-', 23, '-', 21)}
{'BM': -9057057.537745494, 'ijk': (2, '-', 14, '-', 29)}
{'BM': -9058886.476509508, 'ijk': (1, '-', 25, '-', 21)}
{'BM': -9062796.92708758, 'ijk': (10, '-', 22, '-', 15)}
{'BM': -9063638.612517642, 'ijk': (4, '-', 10, '-', 23)}
{'BM': -9070362.541366579, 'ijk': (2, '-', 11, '-', 29)}
{'BM': -9070468.10151447, 'ijk': (2, '-', 15, '-', 29)}
{'BM': -9071428.055748528, 'ijk': (6, '-', 14, '-', 23)}
{'BM': -9072143.647328034, 'ijk': (2, '-', 16, '-', 29)}
{'BM': -9075215.213874498, 'ijk': (1, '-', 27, '-', 21)}
{'BM': -9078562.281503076, 'ijk': (2, '-', 4, '-', 14)}
{'BM': -9091242.676760519, 'ijk': (1, '-', 24, '-', 21)}
{'BM': -9095366.059095707, 'ijk': (3, '-', 6, '-', 14)}
{'BM': -9096476.175187057, 'ijk': (2, '-', 13, '-', 29)}
{'BM': -9109813.23360441, 'ijk': (2, '-', 10, '-', 29)}
{'BM': -9115306.324806105, 'ijk': (1, '-', 26, '-', 21)}
{'BM': -9121733.77285141, 'ijk': (3, '-', 4, '-', 5)}
{'BM': -9122019.241258968, 'ijk': (10, '-', 24, '-', 18)}
{'BM': -9131746.158312276, 'ijk': (2, '-', 6, '-', 23)}
{'BM': -9133257.942370871, 'ijk': (2, '-', 2, '-', 5)}
{'BM': -9134287.694199327, 'ijk': (11, '-', 27, '-', 13)}
{'BM': -9137626.398705322, 'ijk': (1, '-', 28, '-', 21)}
{'BM': -9145529.338142375, 'ijk': (2, '-', 22, '-', 29)}
{'BM': -9148273.26833131, 'ijk': (1, '-', 29, '-', 21)}
{'BM': -9148382.53227062, 'ijk': (2, '-', 17, '-', 29)}
{'BM': -9151486.358183261, 'ijk': (8, '-', 18, '-', 23)}
{'BM': -9163958.328403221, 'ijk': (5, '-', 12, '-', 23)}
{'BM': -9166166.705312362, 'ijk': (4, '-', 8, '-', 14)}
{'BM': -9176509.012375323, 'ijk': (11, '-', 24, '-', 9)}
{'BM': -9181720.11505203, 'ijk': (2, '-', 24, '-', 29)}
{'BM': -9185571.294707183, 'ijk': (9, '-', 21, '-', 23)}
{'BM': -9195774.601547409, 'ijk': (2, '-', 20, '-', 29)}
{'BM': -9211310.657571794, 'ijk': (5, '-', 8, '-', 5)}
{'BM': -9211558.371596409, 'ijk': (8, '-', 16, '-', 14)}
{'BM': -9212104.889967412, 'ijk': (2, '-', 19, '-', 29)}
{'BM': -9213794.993883656, 'ijk': (6, '-', 12, '-', 14)}
{'BM': -9216894.207580583, 'ijk': (4, '-', 6, '-', 5)}
{'BM': -9224361.27737179, 'ijk': (6, '-', 10, '-', 5)}
{'BM': -9225132.862592837, 'ijk': (2, '-', 27, '-', 29)}
{'BM': -9233239.68140367, 'ijk': (9, '-', 23, '-', 26)}
{'BM': -9233503.191143844, 'ijk': (7, '-', 16, '-', 23)}
{'BM': -9240298.00240686, 'ijk': (10, '-', 21, '-', 14)}
{'BM': -9241191.401031734, 'ijk': (2, '-', 23, '-', 29)}
{'BM': -9245715.935793102, 'ijk': (12, '-', 28, '-', 5)}
{'BM': -9247231.105027063, 'ijk': (2, '-', 25, '-', 29)}
{'BM': -9247614.763546487, 'ijk': (10, '-', 27, '-', 22)}
{'BM': -9253506.897409726, 'ijk': (7, '-', 14, '-', 14)}
{'BM': -9258853.635303408, 'ijk': (9, '-', 19, '-', 18)}
{'BM': -9265067.19291111, 'ijk': (2, '-', 21, '-', 29)}
{'BM': -9267385.246658135, 'ijk': (1, '-', 4, '-', 22)}
{'BM': -9269397.542232417, 'ijk': (5, '-', 10, '-', 14)}
{'BM': -9270628.945586024, 'ijk': (2, '-', 7, '-', 28)}
{'BM': -9282279.348571008, 'ijk': (7, '-', 12, '-', 5)}
{'BM': -9289842.875780562, 'ijk': (8, '-', 19, '-', 27)}
{'BM': -9294121.410355922, 'ijk': (10, '-', 23, '-', 17)}
{'BM': -9295299.142155124, 'ijk': (9, '-', 20, '-', 22)}
{'BM': -9314395.857632892, 'ijk': (1, '-', 3, '-', 19)}
{'BM': -9320572.666778194, 'ijk': (1, '-', 5, '-', 22)}
{'BM': -9323104.477151943, 'ijk': (2, '-', 5, '-', 19)}
{'BM': -9332591.93877117, 'ijk': (1, '-', 8, '-', 22)}
{'BM': -9333391.83862869, 'ijk': (10, '-', 18, '-', 5)}
{'BM': -9335154.997914746, 'ijk': (2, '-', 26, '-', 29)}
{'BM': -9335749.075377645, 'ijk': (2, '-', 28, '-', 29)}
{'BM': -9337287.958958048, 'ijk': (9, '-', 28, '-', 1)}
{'BM': -9341504.007852267, 'ijk': (10, '-', 26, '-', 21)}
{'BM': -9348132.054549124, 'ijk': (8, '-', 14, '-', 5)}
{'BM': -9350970.63619173, 'ijk': (1, '-', 7, '-', 22)}
{'BM': -9351854.815784505, 'ijk': (1, '-', 6, '-', 22)}
{'BM': -9357151.395250056, 'ijk': (10, '-', 29, '-', 25)}
{'BM': -9361085.80548837, 'ijk': (11, '-', 26, '-', 12)}
{'BM': -9362284.762444722, 'ijk': (11, '-', 23, '-', 2)}
{'BM': -9363425.566518385, 'ijk': (1, '-', 1, '-', 10)}
{'BM': -9367743.582679603, 'ijk': (4, '-', 11, '-', 28)}
{'BM': -9377941.514133653, 'ijk': (1, '-', 9, '-', 22)}
{'BM': -9379547.21615806, 'ijk': (12, '-', 27, '-', 4)}
{'BM': -9382226.436398538, 'ijk': (10, '-', 20, '-', 13)}
{'BM': -9393554.773081321, 'ijk': (3, '-', 9, '-', 28)}
{'BM': -9404065.199410383, 'ijk': (1, '-', 10, '-', 22)}
{'BM': -9408985.0621339, 'ijk': (11, '-', 23, '-', 8)}
{'BM': -9417795.783473246, 'ijk': (1, '-', 12, '-', 22)}
{'BM': -9435798.739632588, 'ijk': (9, '-', 25, '-', 29)}
{'BM': -9439167.297621507, 'ijk': (4, '-', 7, '-', 10)}
{'BM': -9444810.149373664, 'ijk': (11, '-', 29, '-', 16)}
{'BM': -9451124.080735542, 'ijk': (1, '-', 17, '-', 22)}
{'BM': -9454346.18832475, 'ijk': (2, '-', 3, '-', 10)}
{'BM': -9456579.60658731, 'ijk': (9, '-', 18, '-', 14)}
{'BM': -9457731.415763017, 'ijk': (3, '-', 7, '-', 19)}
{'BM': -9461430.62751534, 'ijk': (10, '-', 28, '-', 24)}
{'BM': -9465737.128641529, 'ijk': (1, '-', 16, '-', 22)}
{'BM': -9466504.963046847, 'ijk': (1, '-', 11, '-', 22)}
{'BM': -9467922.607594887, 'ijk': (6, '-', 13, '-', 19)}
{'BM': -9469144.445889002, 'ijk': (2, '-', 1, '-', 1)}
{'BM': -9469805.605670625, 'ijk': (1, '-', 14, '-', 22)}
{'BM': -9470515.769367123, 'ijk': (2, '-', 29, '-', 29)}
{'BM': -9471157.57896691, 'ijk': (11, '-', 21, '-', 5)}
{'BM': -9473210.66223558, 'ijk': (1, '-', 13, '-', 22)}
{'BM': -9476310.506359642, 'ijk': (4, '-', 5, '-', 1)}
{'BM': -9478176.672041314, 'ijk': (4, '-', 9, '-', 19)}
{'BM': -9483227.242583975, 'ijk': (7, '-', 17, '-', 28)}
{'BM': -9484993.808409717, 'ijk': (9, '-', 22, '-', 25)}
{'BM': -9491541.499814432, 'ijk': (12, '-', 29, '-', 7)}
{'BM': -9495831.19241981, 'ijk': (5, '-', 13, '-', 28)}
{'BM': -9496765.0811435, 'ijk': (6, '-', 15, '-', 28)}
{'BM': -9500470.967766948, 'ijk': (5, '-', 9, '-', 10)}
{'BM': -9502403.973941805, 'ijk': (3, '-', 5, '-', 10)}
{'BM': -9533335.609779445, 'ijk': (3, '-', 3, '-', 1)}
{'BM': -9533729.198192699, 'ijk': (1, '-', 15, '-', 22)}
{'BM': -9536968.568644485, 'ijk': (7, '-', 15, '-', 19)}
{'BM': -9539818.867093137, 'ijk': (1, '-', 19, '-', 22)}
{'BM': -9549227.130196542, 'ijk': (1, '-', 18, '-', 22)}
{'BM': -9555199.08256855, 'ijk': (12, '-', 29, '-', 2)}
{'BM': -9556623.283890272, 'ijk': (2, '-', 6, '-', 24)}
{'BM': -9559674.31948822, 'ijk': (7, '-', 13, '-', 10)}
{'BM': -9561230.378415642, 'ijk': (1, '-', 21, '-', 22)}
{'BM': -9563754.953939442, 'ijk': (9, '-', 16, '-', 5)}
{'BM': -9569767.132883454, 'ijk': (10, '-', 22, '-', 16)}
{'BM': -9574317.139325256, 'ijk': (12, '-', 26, '-', 3)}
{'BM': -9580550.452054884, 'ijk': (1, '-', 23, '-', 22)}
{'BM': -9582504.353915945, 'ijk': (5, '-', 11, '-', 19)}
{'BM': -9589645.92273714, 'ijk': (5, '-', 7, '-', 1)}
{'BM': -9590003.985139662, 'ijk': (6, '-', 11, '-', 10)}
